2239.200000	2248.030000	214
2248.320000	2255.260000	215
2255.510000	2259.600000	216
2259.870000	2263.110000	217
2263.460000	2268.590000	218
2268.980000	2273.690000	219
2274.410000	2287.290000	220
2287.510000	2294.800000	221
2295.150000	2295.750000	222
2296.200000	2305.560000	223
2306.160000	2312.330000	224
2312.790000	2317.580000	225
2317.980000	2321.680000	226
2322.370000	2325.180000	227
2325.480000	2330.740000	228
2331.070000	2332.730000	229
2332.950000	2334.590000	230
2335.490000	2362.400000	231
2362.660000	2365.990000	232
2366.250000	2375.110000	233
2376.120000	2384.870000	234
2385.380000	2392.630000	235
2393.000000	2394.150000	236
2394.400000	2398.310000	237
2398.750000	2405.350000	238
2405.930000	2414.410000	239
2414.670000	2425.870000	240
2426.210000	2448.340000	241
2448.710000	2454.250000	242
2454.660000	2474.650000	243
2475.000000	2502.910000	244
2503.250000	2518.390000	245
2518.650000	2521.080000	246
2521.600000	2527.940000	247
2528.410000	2530.640000	248
2530.980000	2547.680000	249
2547.940000	2552.200000	250
2552.580000	2555.780000	251
2556.030000	2572.450000	252
2572.750000	2602.020000	253
2602.270000	2612.930000	254
2613.320000	2617.180000	255
2617.400000	2638.990000	256
2639.200000	2640.200000	257
2640.510000	2646.010000	258
2646.660000	2653.460000	259
2653.800000	2674.560000	260
2675.030000	2681.170000	261
2681.410000	2684.600000	262
2684.880000	2697.150000	263
2697.450000	2700.130000	264
2700.570000	2720.860000	265
2721.230000	2723.400000	266
2723.900000	2725.550000	267
2725.820000	2733.160000	268
2733.520000	2737.910000	269
2738.500000	2768.710000	270
2769.350000	2772.590000	271
2773.150000	2780.120000	272
2780.940000	2783.970000	273
2784.350000	2807.500000	274
2807.780000	2827.600000	275
2828.350000	2838.460000	276
2838.750000	2877.430000	277
2877.970000	2893.980000	278
2894.390000	2896.190000	279
2896.570000	2905.530000	280
2905.800000	2912.800000	281
2913.100000	2914.420000	282
2914.740000	2925.920000	283
2926.220000	2928.760000	284
2929.140000	2934.920000	285
2935.160000	2937.440000	286
2937.900000	2938.800000	287
2939.190000	2967.870000	288
2968.370000	2973.220000	289
2973.520000	2993.310000	290
2993.600000	3013.880000	291
3014.290000	3022.050000	292
3022.790000	3035.970000	293
3036.220000	3039.280000	294
3039.830000	3043.860000	295
3044.480000	3045.570000	296
3045.790000	3048.670000	297
3048.960000	3053.410000	298
3053.850000	3058.500000	299
3059.250000	3064.730000	300
3064.950000	3069.110000	301
3070.300000	3084.550000	302
3084.880000	3085.490000	303
3085.830000	3091.360000	304
3091.870000	3092.670000	305
